1080,0.25,-0.022342638
1080,0.5,-0.037801205
1080,0.75,-0.064169621
1080,1,-0.08768696
1090,0,0
1090,0.25,-0.022545962
1090,0.5,-0.038102028
1090,0.75,-0.064728278
1090,1,-0.088437434
1100,0,0
1100,0.25,-0.02274936
1100,0.5,-0.038402675
1100,0.75,-0.065286962
1100,1,-0.089187855
1110,0,0
1110,0.25,-0.02295283
1110,0.5,-0.038703147
1110,0.75,-0.065845671
1110,1,-0.089938219
1120,0,0
1120,0.25,-0.023156368
1120,0.5,-0.039003448
1120,0.75,-0.066404403
1120,1,-0.090688522
1130,0,0
1130,0.25,-0.023359976
1130,0.5,-0.039303577
1130,0.75,-0.066963152
1130,1,-0.091438763
1140,0,0
1140,0.25,-0.02356365
1140,0.5,-0.039603541
1140,0.75,-0.067521919
1140,1,-0.092188937
1150,0,0
1150,0.25,-0.023767391
1150,0.5,-0.039903338
1150,0.75,-0.0680807
1150,1,-0.092939042
1160,0,0
1160,0.25,-0.023971196
1160,0.5,-0.040202973
1160,0.75,-0.068639492
1160,1,-0.093689075
1170,0,0
1170,0.25,-0.024175064
1170,0.5,-0.040502445
1170,0.75,-0.069198293
1170,1,-0.094439033
1180,0,0
1180,0.25,-0.024378996
1180,0.5,-0.04080176
1180,0.75,-0.0697571
1180,1,-0.095188914
1190,0,0
1190,0.25,-0.024582987
1190,0.5,-0.041100917
1190,0.75,-0.070315914
1190,1,-0.095938715
1200,0,0
1200,0.25,-0.024787038
1200,0.5,-0.041399919
1200,0.75,-0.070874728
1200,1,-0.096688434
1210,0,0
1210,0.25,-0.024991149
1210,0.5,-0.041698769
1210,0.75,-0.071433545
1210,1,-0.09743807
1220,0,0
1220,0.25,-0.025195317
1220,0.5,-0.041997466
1220,0.75,-0.071992358
1220,1,-0.098187618
1230,0,0
1230,0.25,-0.025399542
1230,0.5,-0.042296015
1230,0.75,-0.07255117
1230,1,-0.098937078
1240,0,0
1240,0.25,-0.025603823
1240,0.5,-0.042594416
1240,0.75,-0.073109976
1240,1,-0.099686449
1250,0,0
1250,0.25,-0.025808159
1250,0.5,-0.042892672
1250,0.75,-0.073668775
1250,1,-0.100435727
1260,0,0
1260,0.25,-0.026012548
1260,0.5,-0.043190784
1260,0.75,-0.074227566
1260,1,-0.101184911
1270,0,0
1270,0.25,-0.026216991
1270,0.5,-0.043488754
1270,0.75,-0.074786347
1270,1,-0.101933999
1280,0,0
1280,0.25,-0.026421486
1280,0.5,-0.043786583
1280,0.75,-0.075345116
1280,1,-0.102682991
1290,0,0
1290,0.25,-0.02662603
1290,0.5,-0.044084273
1290,0.75,-0.075903871
1290,1,-0.103431883
1300,0,0
1300,0.25,-0.026830627
1300,0.5,-0.044381826
1300,0.75,-0.076462614
1300,1,-0.104180676
1310,0,0
1310,0.25,-0.027035272
1310,0.5,-0.044679244
1310,0.75,-0.07702134
1310,1,-0.104929367
1320,0,0
1320,0.25,-0.027239965
1320,0.5,-0.044976528
1320,0.75,-0.077580048
1320,1,-0.105677955
1330,0,0
1330,0.25,-0.027444708
1330,0.5,-0.04527368
1330,0.75,-0.078138738
1330,1,-0.106426439
1340,0,0
1340,0.25,-0.027649497
1340,0.5,-0.0455707
1340,0.75,-0.078697408
1340,1,-0.107174819
1350,0,0
1350,0.25,-0.027854331
1350,0.5,-0.04586759
1350,0.75,-0.079256058
1350,1,-0.107923091
1360,0,0
1360,0.25,-0.028059212
1360,0.5,-0.046164353
1360,0.75,-0.079814685
1360,1,-0.108671257
1370,0,0
1370,0.25,-0.028264138
1370,0.5,-0.046460991
1370,0.75,-0.08037329
1370,1,-0.109419313
1380,0,0
1380,0.25,-0.028469108
1380,0.5,-0.046757501
1380,0.75,-0.08093187
1380,1,-0.11016726
1390,0,0
1390,0.25,-0.028674121
1390,0.5,-0.047053889
1390,0.75,-0.081490425
1390,1,-0.110915097
1400,0,0
1400,0.25,-0.028879178
1400,0.5,-0.047350153
1400,0.75,-0.082048954
1400,1,-0.111662822
1410,0,0
1410,0.25,-0.029084277
1410,0.5,-0.047646297
1410,0.75,-0.082607455
1410,1,-0.112410435
1420,0,0
1420,0.25,-0.029289417
1420,0.5,-0.04794232
1420,0.75,-0.083165929
1420,1,-0.113157936
1430,0,0
1430,0.25,-0.029494598
1430,0.5,-0.048238226
1430,0.75,-0.083724374
1430,1,-0.113905323
1440,0,0
1440,0.25,-0.029699819
1440,0.5,-0.048534013
1440,0.75,-0.08428279
1440,1,-0.114652595
1450,0,0
1450,0.25,-0.029905081
1450,0.5,-0.048829686
1450,0.75,-0.084841174
1450,1,-0.115399752
1460,0,0
1460,0.25,-0.030110382
1460,0.5,-0.049125243
1460,0.75,-0.085399528
1460,1,-0.116146794
1470,0,0
1470,0.25,-0.030315721
1470,0.5,-0.049420686
1470,0.75,-0.085957848
1470,1,-0.116893719
1480,0,0
1480,0.25,-0.030521099
1480,0.5,-0.049716016
1480,0.75,-0.086516137
1480,1,-0.117640527
1490,0,0
1490,0.25,-0.030726515
1490,0.5,-0.050011235
1490,0.75,-0.087074393
1490,1,-0.118387219
1500,0,0
1500,0.25,-0.030931968
1500,0.5,-0.050306343
1500,0.75,-0.087632614
1500,1,-0.119133793
